"Server_IP","Client_IP","Server_port","Client_port"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"128.3.28.48","120.14.219.195","3178","21"
"131.243.1.10","147.31.62.145","22784","21"
"131.243.1.10","147.31.62.145","22784","21"
"131.243.1.10","147.31.62.145","22784","21"
"131.243.1.10","147.31.62.145","22784","21"
"131.243.1.10","147.31.62.145","22784","21"
"131.243.1.10","147.31.62.145","22784","21"
"131.243.1.10","93.57.49.162","1051","21"
"131.243.1.10","93.57.49.162","1051","21"
"131.243.1.10","28.161.128.104","2638","21"
"131.243.1.10","93.57.49.162","1051","21"
"131.243.1.10","28.161.128.104","2638","21"
"131.243.1.10","28.161.128.104","2638","21"
"131.243.1.10","28.161.128.104","2638","21"
"131.243.1.10","93.57.49.162","1051","21"
"131.243.1.10","93.57.49.162","1052","21"
"131.243.1.10","93.57.49.162","1052","21"
"131.243.1.10","93.57.49.162","1052","21"
"131.243.1.10","28.161.128.104","2638","21"
"131.243.1.10","93.57.49.162","1052","21"
"131.243.1.10","93.57.49.162","1052","21"
"131.243.1.10","97.0.158.29","49642","21"
"131.243.1.10","97.0.158.29","49642","21"
"131.243.1.10","97.0.158.29","49642","21"
"131.243.1.10","97.0.158.29","49642","21"
"131.243.1.10","97.0.158.29","49642","21"
"131.243.1.10","97.0.158.29","49642","21"
"131.243.1.10","237.120.235.116","1695","21"
"131.243.1.10","237.120.235.116","1695","21"
"131.243.1.10","237.120.235.116","1695","21"
"131.243.1.10","237.120.235.116","1695","21"
"131.243.1.10","237.120.235.116","1695","21"
"131.243.1.10","237.120.235.116","1695","21"
"131.243.1.10","237.120.235.116","1695","21"
"131.243.1.10","189.89.200.219","61634","21"
"131.243.1.10","189.89.200.219","61634","21"
"131.243.1.10","189.89.200.219","61634","21"
"131.243.1.10","189.89.200.219","61634","21"
"131.243.1.10","189.89.200.219","61634","21"
"131.243.1.10","189.89.200.219","61634","21"
"131.243.1.10","189.89.200.219","61634","21"
"131.243.1.10","189.89.200.219","61634","21"
"131.243.1.10","189.89.200.219","61634","21"
"131.243.1.10","74.158.227.46","43551","21"
"131.243.1.10","74.158.227.46","43551","21"
"131.243.1.10","74.158.227.46","43551","21"
"131.243.1.10","74.158.227.46","43551","21"
"131.243.1.10","74.158.227.46","43551","21"
"131.243.1.10","74.158.227.46","43551","21"
"131.243.1.10","74.158.227.46","43551","21"
"131.243.1.10","74.158.227.46","43551","21"
"131.243.1.10","190.241.198.22","1788","21"
"131.243.1.10","190.241.198.22","1788","21"
"131.243.1.10","190.241.198.22","1788","21"
"131.243.1.10","190.241.198.22","1788","21"
"131.243.1.10","190.241.198.22","1788","21"
"131.243.1.10","190.241.198.22","1788","21"
"131.243.1.10","190.241.198.22","1788","21"
"131.243.1.10","190.241.198.22","1788","21"
"131.243.1.10","216.80.96.14","33590","21"
"131.243.1.10","216.80.96.14","33590","21"
"131.243.1.10","216.80.96.14","33590","21"
"131.243.1.10","216.80.96.14","33590","21"
"131.243.1.10","216.80.96.14","33590","21"
"131.243.1.10","216.80.96.14","33590","21"
"131.243.1.10","190.241.198.22","1788","21"
"131.243.1.10","190.241.198.22","1788","21"
"131.243.1.10","190.241.198.22","1788","21"
"131.243.1.10","216.80.96.14","33590","21"
"131.243.1.10","216.80.96.14","33590","21"
"131.243.1.10","216.80.96.14","33590","21"
"131.243.1.10","190.241.198.22","1788","21"
"131.243.1.10","190.241.198.22","1788","21"
"131.243.1.10","190.241.198.22","1788","21"
"131.243.1.10","190.241.198.22","1788","21"
"128.3.12.44","168.130.194.222","1222","21"
"131.243.1.10","250.135.108.221","1086","21"
"131.243.1.10","250.135.108.221","1086","21"
"131.243.1.10","250.135.108.221","1086","21"
"131.243.1.10","250.135.108.221","1086","21"
"131.243.1.10","250.135.108.221","1086","21"
"131.243.1.10","224.213.131.57","32662","21"
"131.243.1.10","224.213.131.57","32662","21"
"131.243.1.10","224.213.131.57","32662","21"
"131.243.1.10","224.213.131.57","32662","21"
"131.243.1.10","224.213.131.57","32662","21"
"131.243.1.10","224.213.131.57","32662","21"
"131.243.1.10","224.213.131.57","32662","21"
"131.243.1.10","224.213.131.57","32662","21"
"131.243.1.10","224.213.131.57","32664","21"
"131.243.1.10","224.213.131.57","32665","21"
"131.243.1.10","224.213.131.57","32664","21"
"131.243.1.10","224.213.131.57","32665","21"
"131.243.1.10","224.213.131.57","32664","21"
"131.243.1.10","224.213.131.57","32665","21"
"131.243.1.10","224.213.131.57","32665","21"
"131.243.1.10","224.213.131.57","32664","21"
"131.243.1.10","224.213.131.57","32665","21"
"131.243.1.10","224.213.131.57","32666","21"
"131.243.1.10","224.213.131.57","32666","21"
"131.243.1.10","224.213.131.57","32662","21"
"131.243.1.10","224.213.131.57","32666","21"
"131.243.1.10","224.213.131.57","32666","21"
"131.243.1.10","68.186.75.49","13474","21"
"131.243.1.10","68.186.75.49","13474","21"
"131.243.1.10","224.213.131.57","32670","21"
"131.243.1.10","68.186.75.49","13474","21"
"131.243.1.10","68.186.75.49","13474","21"
"131.243.1.10","224.213.131.57","32670","21"
"131.243.1.10","224.213.131.57","32664","21"
"131.243.1.10","68.186.75.49","13474","21"
"131.243.1.10","224.213.131.57","32665","21"
"131.243.1.10","224.213.131.57","32670","21"
"131.243.1.10","224.213.131.57","32670","21"
"131.243.1.10","224.213.131.57","32670","21"
"131.243.1.10","68.186.75.49","13474","21"
"131.243.1.10","68.186.75.49","13474","21"
"131.243.1.10","68.186.75.49","13474","21"
"131.243.1.10","68.186.75.49","13474","21"
"131.243.1.10","68.186.75.49","13474","21"
"131.243.1.10","68.186.75.49","13474","21"
"131.243.1.10","68.186.75.49","13474","21"
"131.243.1.10","68.186.75.49","13474","21"
"131.243.1.10","68.186.75.49","13474","21"
"131.243.1.10","68.186.75.49","13474","21"
"131.243.1.10","189.89.200.219","61659","21"
"131.243.1.10","189.89.200.219","61659","21"
"131.243.1.10","189.89.200.219","61659","21"
"131.243.1.10","189.89.200.219","61659","21"
"131.243.1.10","189.89.200.219","61659","21"
"131.243.1.10","189.89.200.219","61659","21"
"131.243.1.10","189.89.200.219","61659","21"
"131.243.1.10","189.89.200.219","61659","21"
"128.3.12.44","234.54.244.246","1752","21"
"131.243.1.10","189.89.200.219","61667","21"
"131.243.1.10","189.89.200.219","61667","21"
"131.243.1.10","189.89.200.219","61667","21"
"131.243.1.10","189.89.200.219","61667","21"
"131.243.1.10","189.89.200.219","61667","21"
"131.243.1.10","189.89.200.219","61667","21"
"131.243.1.10","189.89.200.219","61667","21"
"131.243.1.10","189.89.200.219","61667","21"
"131.243.1.10","189.89.200.219","61667","21"
"131.243.1.10","84.68.192.198","1635","21"
"131.243.1.10","84.68.192.198","1635","21"
"131.243.1.10","84.68.192.198","1635","21"
"131.243.1.10","84.68.192.198","1635","21"
"131.243.1.10","84.68.192.198","1635","21"
"131.243.1.10","84.68.192.198","1635","21"
"131.243.1.10","84.68.192.198","1635","21"
"131.243.1.10","84.68.192.198","1635","21"
"131.243.1.10","203.72.189.30","1111","21"
"131.243.1.10","203.72.189.30","1111","21"
"131.243.1.10","203.72.189.30","1111","21"
"131.243.1.10","203.72.189.30","1111","21"
"131.243.1.10","203.72.189.30","1111","21"
"128.3.12.44","170.87.202.165","32906","21"
"131.243.1.10","109.62.34.102","3688","21"
"131.243.1.10","109.62.34.102","3688","21"
"131.243.1.10","109.62.34.102","3688","21"
"131.243.1.10","109.62.34.102","3688","21"
"131.243.1.10","109.62.34.102","3688","21"
"131.243.1.10","109.62.34.102","3688","21"
"131.243.1.10","109.62.34.102","3688","21"
"131.243.1.10","144.87.84.186","33004","21"
"131.243.1.10","144.87.84.186","33004","21"
"131.243.1.10","144.87.84.186","33004","21"
"131.243.1.10","144.87.84.186","33004","21"
"131.243.1.10","144.87.84.186","33004","21"
"131.243.1.10","144.87.84.186","33004","21"
"131.243.1.10","144.87.84.186","33004","21"
"131.243.1.10","144.87.84.186","33006","21"
"131.243.1.10","144.87.84.186","33006","21"
"131.243.1.10","144.87.84.186","33006","21"
"131.243.1.10","144.87.84.186","33006","21"
"131.243.1.10","144.87.84.186","33006","21"
"131.243.1.10","144.87.84.186","33006","21"
"131.243.1.10","144.87.84.186","33006","21"
"131.243.1.10","228.152.16.107","3647","21"
"131.243.1.10","228.152.16.107","3647","21"
"131.243.1.10","228.152.16.107","3647","21"
"131.243.1.10","228.152.16.107","3647","21"
"131.243.1.10","228.152.16.107","3647","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","99.126.219.220","3587","21"
"131.243.1.10","99.126.219.220","3587","21"
"131.243.1.10","99.126.219.220","3587","21"
"131.243.1.10","99.126.219.220","3587","21"
"131.243.1.10","99.126.219.220","3587","21"
"131.243.1.10","99.126.219.220","3591","21"
"131.243.1.10","99.126.219.220","3591","21"
"131.243.1.10","99.126.219.220","3591","21"
"131.243.1.10","99.126.219.220","3591","21"
"131.243.1.10","99.126.219.220","3591","21"
"131.243.1.10","99.126.219.220","3591","21"
"131.243.1.10","99.126.219.220","3585","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1277","21"
"131.243.1.10","26.236.81.102","1279","21"
"131.243.1.10","26.236.81.102","1279","21"
"131.243.1.10","26.236.81.102","1279","21"
"131.243.1.10","26.236.81.102","1279","21"
"131.243.1.10","190.241.198.22","1793","21"
"131.243.1.10","190.241.198.22","1793","21"
"131.243.1.10","190.241.198.22","1793","21"
"131.243.1.10","190.241.198.22","1793","21"
"131.243.1.10","190.241.198.22","1793","21"
"131.243.1.10","190.241.198.22","1793","21"
"131.243.1.10","190.241.198.22","1793","21"
"131.243.1.10","190.241.198.22","1793","21"
"131.243.1.10","190.241.198.22","1793","21"
"131.243.1.10","190.241.198.22","1793","21"
"131.243.1.10","26.236.81.102","1279","21"
"131.243.1.10","230.64.161.182","1056","21"
"131.243.1.10","230.64.161.182","1056","21"
"131.243.1.10","230.64.161.182","1056","21"
"131.243.1.10","230.64.161.182","1056","21"
"131.243.1.10","230.64.161.182","1056","21"
"131.243.1.10","231.142.227.34","46087","21"
"131.243.1.10","231.142.227.34","46087","21"
"131.243.1.10","231.142.227.34","46087","21"
"131.243.1.10","231.142.227.34","46087","21"
"131.243.1.10","231.142.227.34","46087","21"
"131.243.1.10","231.142.227.34","46087","21"
"131.243.1.10","231.142.227.34","46087","21"
"131.243.1.10","231.142.227.34","46087","21"
"131.243.1.10","231.142.227.34","46087","21"
"131.243.1.10","231.142.227.34","46087","21"
"131.243.1.10","190.241.198.22","1793","21"
"131.243.1.10","108.97.140.165","49177","21"
"131.243.1.10","108.97.140.165","49177","21"
"131.243.1.10","108.97.140.165","49177","21"
"128.3.12.44","186.191.193.185","60445","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","150.131.93.41","52427","21"
"131.243.1.10","150.131.93.41","52427","21"
"131.243.1.10","150.131.93.41","52427","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","150.131.93.41","52427","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","150.131.93.41","52427","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","150.131.93.41","52427","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","249.123.7.161","1479","21"
"131.243.1.10","150.131.93.41","52427","21"
"131.243.1.10","150.131.93.41","52427","21"
"131.243.1.10","150.131.93.41","52427","21"
"131.243.1.10","87.244.84.163","3131","21"
"131.243.1.10","87.244.84.163","3131","21"
"131.243.1.10","87.244.84.163","3131","21"
"131.243.1.10","87.244.84.163","3131","21"
"131.243.1.10","87.244.84.163","3131","21"
"193.27.244.141","79.162.92.45","2313","21"
"193.27.244.141","79.162.92.45","2313","21"
"128.3.12.44","236.71.170.81","47820","21"
"128.3.12.44","236.71.170.81","47820","21"
"131.243.1.10","216.43.247.103","51448","21"
"131.243.1.10","216.43.247.103","51448","21"
"131.243.1.10","216.43.247.103","51448","21"
"131.243.1.10","216.43.247.103","51448","21"
"131.243.1.10","216.43.247.103","51448","21"
"131.243.1.10","216.43.247.103","51448","21"
"131.243.1.10","216.43.247.103","51448","21"
"131.243.1.10","216.43.247.103","51448","21"
"128.3.12.44","126.88.149.97","58053","21"
"128.3.12.44","92.222.78.98","19572","21"
"128.3.12.44","92.222.78.98","19572","21"
"131.243.1.10","92.222.78.98","19776","21"
"131.243.1.10","92.222.78.98","19776","21"
"131.243.1.10","92.222.78.98","19776","21"
"131.243.1.10","92.222.78.98","19776","21"
"131.243.1.10","92.222.78.98","19776","21"
"131.243.1.10","92.222.78.98","19776","21"
"131.243.1.10","92.222.78.98","19776","21"
"131.243.1.10","92.222.78.98","19776","21"
"131.243.1.10","92.222.78.98","19776","21"
"131.243.1.10","79.176.121.114","2277","21"
"131.243.1.10","79.176.121.114","2277","21"
"131.243.1.10","79.176.121.114","2277","21"
"131.243.1.10","79.176.121.114","2277","21"
"131.243.1.10","79.176.121.114","2277","21"
"131.243.1.10","79.176.121.114","2277","21"
"131.243.1.10","193.183.106.128","54734","21"
"131.243.1.10","193.183.106.128","54734","21"
"131.243.1.10","193.183.106.128","54734","21"
"131.243.1.10","193.183.106.128","54734","21"
"131.243.1.10","193.183.106.128","54734","21"
"131.243.1.10","193.183.106.128","55144","21"
"131.243.1.10","193.183.106.128","55143","21"
"131.243.1.10","193.183.106.128","55144","21"
"131.243.1.10","193.183.106.128","55143","21"
"131.243.1.10","193.183.106.128","55144","21"
"131.243.1.10","193.183.106.128","55144","21"
"131.243.1.10","193.183.106.128","55144","21"
"131.243.1.10","193.183.106.128","55147","21"
"131.243.1.10","193.183.106.128","55147","21"
"131.243.1.10","193.183.106.128","55147","21"
"131.243.1.10","193.183.106.128","55143","21"
"131.243.1.10","193.183.106.128","55143","21"
"128.3.12.44","235.96.20.232","35870","21"
"131.243.1.10","104.233.244.25","64750","21"
"131.243.1.10","104.233.244.25","64750","21"
"131.243.1.10","104.233.244.25","64750","21"
"131.243.1.10","104.233.244.25","64750","21"
"131.243.1.10","104.233.244.25","64750","21"
"131.243.1.10","104.233.244.25","64750","21"
"131.243.1.10","12.146.249.18","34292","21"
"131.243.1.10","12.146.249.18","34292","21"
"131.243.1.10","12.146.249.18","34292","21"
"131.243.1.10","12.146.249.18","34292","21"
